???? ????,?????,?????,??????,,?? ?????,??? ???????,???,?????,????,?????,?????/?????,???? ????,????? ????? ??????,?????? ???,????? ???,??? ?????,??? ?????,???? ?????/?????,????? ????? ??????,????? ???? ??????
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,6585773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541312,1402/11/15 12:55,TD-LTE,??????,?????,1402/12/02 10:54,1402/11/15 12:55
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,6585773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541315,1402/11/15 12:57,TD-LTE,?????,?????,1402/11/25 13:00,1402/11/15 13:00
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,2470523,?????,?????,?????,LTE-20M-limited,????? ??????,?????,??????,?????,541321,1402/11/15 13:01,TD-LTE,????,?????,1402/11/26 23:36,1402/11/15 13:02
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,3411698,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,541320,1402/11/15 13:02,TD-LTE,??????,?????,1402/12/03 13:19,1402/11/15 13:02
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,3135398,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541319,1402/11/15 13:02,TD-LTE,??????,?????,1402/12/01 22:19,1402/11/15 13:02
2242500,2018250,0,201825,2 ?? 40 ?? - 3 ???? - 100 ??? - ????? -TD-LTE,6851273,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,?????,?????? ??????,541324,1402/11/15 13:04,TD-LTE,????,?????,1403/02/20 12:13,1402/11/21 12:13
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,8223548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,541271,1402/11/15 13:06,TD-LTE,????,?????,1403/02/01 16:58,1402/11/15 13:07
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,4445798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541216,1402/11/15 13:08,TD-LTE,????,?????,1402/12/21 16:04,1402/11/15 13:08
97500,87750,0,8775,?? ?? ???????-????? - ?? ?? ?? - 3 ????,6851273,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,?????,?????? ??????,541328,1402/11/15 13:09,TD-LTE,IP,?????,1403/02/14 12:28,1402/11/15 13:09
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,5777798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541330,1402/11/15 13:14,TD-LTE,??????,?????,1402/12/06 23:33,1402/11/15 13:13
0,0,0,0,ip ????,8792573,?????,???,?????,DSL-128to8M-FUP,?? ??? ???????,?????,?????,????? ??????,541331,1402/11/15 13:14,ADSL,IP,?????,1402/11/16 20:55,1402/11/15 13:13
0,0,0,0,??? ????,7504898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541332,1402/11/15 13:20,TD-LTE,??????,?????,1403/03/16 14:36,1402/11/15 13:20
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,7504898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541332,1402/11/15 13:20,TD-LTE,??????,?????,1403/03/16 14:36,1402/11/15 13:20
4023500,3621150,0,362115,2 ?? 40 ?? - 6 ???? -230 ??? - TD-LTE,7950623,?????,?????,?????,LTE-40M-limited,????? ??????,?????,?????,??????? ??? ???,541275,1402/11/15 13:22,TD-LTE,????,?????,1403/02/01 16:29,1402/11/15 13:23
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7948373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541336,1402/11/15 13:23,TD-LTE,??????,?????,1403/05/27 18:05,1402/11/15 13:23
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,7568123,?????,?????,????,LTE-40M-limited,????? ????? ?????,?????,??????,?????,541337,1402/11/15 13:23,TD-LTE,??????,?????,1402/12/25 23:10,1402/11/15 13:23
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6038123,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,541340,1402/11/15 13:25,TD-LTE,??????,?????,1402/12/26 11:00,1402/11/15 13:25
1683500,1515150,0,151515,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,4248923,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,????? ??????,541341,1402/11/15 13:27,TD-LTE,????,?????,1403/01/06 22:13,1402/11/16 11:30
0,0,0,-14040,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,8996198,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1402/11/15 13:30,TD-LTE,????,???? ?????,-----,-----
0,0,0,-756108,???? ????,8996198,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1402/11/15 13:30,TD-LTE,????,?????,-----,-----
2567500,2310750,0,231075,2 ?? 40 ?? - 6 ???? -125 ??? - TD-LTE,4179623,?????,???,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541348,1402/11/15 13:37,TD-LTE,????,?????,1403/05/11 13:38,1402/11/15 13:38
1137500,1023750,0,102375,2 ?? 20 ?? - 45 ????  - 60 ??? - TD-LTE,5546723,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541347,1402/11/15 13:38,TD-LTE,????,?????,1402/12/01 18:14,1402/11/15 13:38
0,0,0,0,????? ??????,4392473,?????,?????,?????,LTE-40M-limited,????? ??????,?????,?????,???? ????,0,1402/11/15 13:38,TD-LTE,????? ??????,?????,-----,-----
2567500,2310750,0,231075,2 ?? 40 ?? - 6 ???? -125 ??? - TD-LTE,6432773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,541344,1402/11/15 13:39,TD-LTE,????,?????,1403/05/11 13:40,1402/11/15 13:40
10075000,9067500,0,906750,??????? 2 ?? 40 ?? - 12 ???? - 660 ??? TD-LTE,9058973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,541351,1402/11/15 13:42,TD-LTE,????,???? ?????,1403/11/09 13:44,1402/11/15 13:44
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,5486198,?????,?????,?????,DSL-128to16M-FUP,?? ??? ???????,?????,?????,?????? ??????,541352,1402/11/15 13:43,ADSL,?????,?????,1402/11/25 13:43,1402/11/15 13:43
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,7332548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541350,1402/11/15 13:48,TD-LTE,??????,?????,1403/02/14 17:23,1402/11/15 13:48
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,8247173,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541369,1402/11/15 13:50,TD-LTE,??????,?????,1403/01/08 11:54,1402/11/15 13:50
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,8227373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541356,1402/11/15 14:00,TD-LTE,??????,?????,1403/07/09 14:35,1402/11/15 14:00
2216500,1994850,0,199485,2 ?? 40 ?? -6???? - 90??? - TD-LTE,3584948,?????,?????,?????,LTE-40M-limited,????? ??????,?????,?????,???? ????,541313,1402/11/15 14:00,TD-LTE,????,?????,1403/05/11 14:00,1402/11/15 14:00
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,1264073,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541358,1402/11/15 14:02,TD-LTE,??????,?????,1402/12/12 15:48,1402/11/15 14:02
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,5271773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541360,1402/11/15 14:14,TD-LTE,??????,?????,1402/11/24 23:25,1402/11/15 14:14
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,6180548,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541362,1402/11/15 14:17,TD-LTE,????,?????,1402/12/07 10:25,1402/11/15 14:17
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,5607698,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541361,1402/11/15 14:19,TD-LTE,??????,?????,1402/11/28 22:27,1402/11/15 14:19
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,4789598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541369,1402/11/15 14:35,TD-LTE,??????,?????,1403/01/03 18:21,1402/11/15 14:35
0,0,0,-210600,??? ???? 16 ?? - 6???? ( ????????? 600??? ?????? ????? ????? 300??? ?????? ??? ????? ),9047498,?????,?????,?????,DSL-128to16M-FUP,?????? ????,?????,?????,???? ????,0,1402/11/15 14:39,ADSL,????,???? ?????,-----,-----
0,0,0,-7020,????? ???,9047498,?????,?????,?????,DSL-128to16M-FUP,?????? ????,?????,?????,???? ????,0,1402/11/15 14:39,ADSL,????? ?????,???? ?????,-----,-----
0,0,0,0,??? ????,2365898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541359,1402/11/15 14:39,TD-LTE,??????,?????,1403/05/11 14:40,1402/11/15 14:40
4023500,3621150,0,362115,2 ?? 40 ?? - 6 ???? -230 ??? - TD-LTE,2365898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541359,1402/11/15 14:39,TD-LTE,????,?????,1403/05/11 14:40,1402/11/15 14:40
0,0,0,0,??? ????,8066723,?????,?????,?????,LTE-40M-limited,?????? ????,?????,??????,?????,541374,1402/11/15 14:42,TD-LTE,??????,?????,1402/11/22 14:00,1402/11/15 14:41
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,8066723,?????,?????,?????,LTE-40M-limited,?????? ????,?????,??????,?????,541374,1402/11/15 14:42,TD-LTE,??????,?????,1402/11/22 14:00,1402/11/15 14:41
1293500,1164150,0,116415,??????? 9999 - ??? ???? - 2 ?? 8 ?? - 6 ???? 9999 ???,8907098,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,?????,???? ????,541357,1402/11/15 14:42,ADSL,????,???? ?????,1403/05/13 11:48,1402/11/17 11:48
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,5764073,?????,?????,?????,LTE-40M-limited,??? ????? ?????,?????,?????,??????? ??? ???,541354,1402/11/15 14:43,TD-LTE,????,?????,1403/02/14 14:43,1402/11/15 14:43
0,0,0,0,ip ????,9037373,?????,?????,?????,LTE-80M-limited,?? ??? ???????,?????,?????,????? ??????,541376,1402/11/15 14:43,TD-LTE,IP,?????,1402/11/17 12:21,1402/11/15 16:15
1683500,1515150,0,151515,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,1894073,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ???????,541366,1402/11/15 14:45,TD-LTE,????,?????,1403/02/14 14:45,1402/11/15 14:45
422500,380250,0,38025,2 ?? 40 ??- 1 ???? -20 ???-TD-LTE,4241273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541377,1402/11/15 14:48,TD-LTE,????,?????,1402/12/15 1:38,1402/11/15 14:44
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,5233973,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541379,1402/11/15 14:53,TD-LTE,??????,?????,1403/02/06 23:40,1402/11/15 14:53
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,5336348,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541380,1402/11/15 14:56,TD-LTE,??????,?????,1402/12/11 12:59,1402/11/15 14:56
2275000,2047500,0,204750,2 ?? 80 ??- 1 ???? 100 ???- ??????-TD-LTE,6296873,?????,?????,?????,TD-Gaming-80M-limited,?? ??? ???????,?????,??????,?????,541381,1402/11/15 15:00,TD-LTE,????,?????,1402/12/09 8:59,1402/11/15 15:00
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2586848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541388,1402/11/15 15:08,TD-LTE,??????,?????,1403/01/21 23:16,1402/11/15 15:08
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,7492298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541390,1402/11/15 15:09,TD-LTE,??????,?????,1403/03/14 13:52,1402/11/15 15:09
10075000,9067500,0,906750,??????? 2 ?? 40 ?? - 12 ???? - 660 ??? TD-LTE,8569373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ??????,541392,1402/11/15 15:10,TD-LTE,????,???? ?????,1403/03/03 10:20,1402/11/15 15:09
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,4473698,?????,?????,?????,LTE-40M-limited,??? ????? ?????,?????,??????,?????,541398,1402/11/15 15:12,TD-LTE,??????,?????,1402/12/10 19:48,1402/11/15 15:12
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,4806473,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541399,1402/11/15 15:13,TD-LTE,??????,?????,1403/01/03 19:26,1402/11/15 15:13
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,7358873,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541400,1402/11/15 15:16,TD-LTE,??????,?????,1403/02/14 17:52,1402/11/15 15:16
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,3360848,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541403,1402/11/15 15:24,TD-LTE,??????,?????,1402/12/06 12:45,1402/11/15 15:24
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6141398,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541405,1402/11/15 15:26,TD-LTE,??????,?????,1402/12/07 23:42,1402/11/15 15:26
0,0,0,0,??? ????,6237023,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541408,1402/11/15 15:33,TD-LTE,??????,?????,1402/11/27 12:05,1402/11/15 15:33
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6237023,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541408,1402/11/15 15:33,TD-LTE,??????,?????,1402/11/27 12:05,1402/11/15 15:33
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,3671348,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541411,1402/11/15 15:33,TD-LTE,??????,?????,1402/12/25 10:26,1402/11/15 15:33
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,6924623,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,541412,1402/11/15 15:34,TD-LTE,??????,?????,1402/12/07 22:54,1402/11/15 15:34
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,5243198,?????,?????,?????,LTE-40M-limited,??? ????? ?????,?????,?????,??????? ??? ???,541397,1402/11/15 15:35,TD-LTE,????,?????,1402/12/24 1:39,1402/11/15 15:36
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,7641698,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,541414,1402/11/15 15:37,TD-LTE,??????,?????,1403/04/13 15:18,1402/11/15 15:37
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,4899398,?????,?????,?????,LTE-40M-limited,????? ????? ?????,?????,??????,?????,541415,1402/11/15 15:42,TD-LTE,??????,?????,1402/12/16 15:02,1402/11/15 15:42
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,2270723,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541416,1402/11/15 15:44,TD-LTE,??????,?????,1403/01/26 18:46,1402/11/15 15:44
1683500,1515150,0,151515,2 ?? 20 ?? - 3 ???? - 90 ??? - TD-LTE,4473923,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ???????,541417,1402/11/15 15:46,TD-LTE,????,?????,1403/03/06 12:22,1402/12/10 12:16
292500,263250,-292500,0,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,8710223,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,?????,???? ????,541419,1402/11/15 15:51,TD-LTE,????,???? ?????,1402/12/15 15:51,1402/11/15 15:51
292500,263250,-292500,0,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,9055598,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,?????,???? ????,541421,1402/11/15 15:52,TD-LTE,????,???? ?????,1403/01/20 15:26,1402/12/20 15:26
14040000,12636000,0,1263600,2 ?? 80 ??- 12 ???? 720 ???- ??????-TD-LTE,9059198,?????,?????,?????,TD-Gaming-80M-limited,LTE ???????,?????,?????,???? ????,541422,1402/11/15 15:52,TD-LTE,????,???? ?????,1402/11/20 19:48,1402/11/15 19:48
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,3269048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541420,1402/11/15 15:53,TD-LTE,??????,?????,1402/11/22 9:34,1402/11/15 15:53
0,0,0,-12479,??? ???? -16 ?? - 1 ???? ( ????????? 124 ??? ?????? ????? ????? 62 ??? ?????? ??? ????? ),2950448,?????,?????,?????,DSL-128to16M-FUP,?? ??? ???????,?????,?????,???? ????,0,1402/11/15 15:54,ADSL,????,?????,-----,-----
780000,702000,0,70200,"""??????? ???? ?????-16 ?? - 45???? ( ????????? 188 ??? ?????? ????? ????? 98 ??? ?????? ??? ????? )- FUP",4055423,?????,?????,?????,DSL-128to16M-FUP,?? ??? ???????,?????,??????,?????,541423,1402/11/15 15:57,ADSL,????,?????,1402/12/30 15:53,1402/11/15 15:53
0,0,0,0,???? ????,6590273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,541427,1402/11/15 15:59,TD-LTE,????,?????,1403/02/28 17:01,1402/11/25 23:01
4023500,3621150,0,362115,2 ?? 40 ?? - 6 ???? -230 ??? - TD-LTE,6360323,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,541382,1402/11/15 16:03,TD-LTE,????,?????,1403/02/08 11:37,1402/11/17 11:41
0,0,0,0,???? ????,7387223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,541428,1402/11/15 16:05,TD-LTE,????,?????,1403/06/06 20:24,1402/12/11 20:24
4030000,3627000,0,362700,2 ?? 40 ?? - 12 ???? -160 ??? - TD-LTE,1296248,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541432,1402/11/15 16:22,TD-LTE,????,?????,1403/11/09 16:22,1402/11/15 16:22
1462500,1316250,0,131625,2 ?? 40 ?? - 3 ???? - 50 ??? - ????? - TD-LTE,7364048,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,?????,?????? ??????,541436,1402/11/15 16:27,TD-LTE,????,?????,1403/02/14 16:47,1402/11/15 16:47
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,4976798,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,541438,1402/11/15 16:30,TD-LTE,??????,?????,1402/11/24 15:48,1402/11/15 16:30
4023500,3621150,0,362115,2 ?? 40 ?? - 6 ???? -230 ??? - TD-LTE,5817398,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541440,1402/11/15 16:32,TD-LTE,????,?????,1403/05/11 17:13,1402/11/15 17:13
975000,877500,0,87750,??? ???? -8 ??  - 3 ???? ( ????????? 252 ??? ?????? ????? ????? 126 ??? ?????? ??? ????? ),717323,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,541437,1402/11/15 16:33,ADSL,????,?????,1403/01/18 17:06,1402/11/15 17:31
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,6975248,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ??????,541442,1402/11/15 16:34,TD-LTE,??????,?????,1402/12/15 10:31,1402/11/15 16:34
0,0,0,-786791,Pro Plus - ???? 2 ?? 40 ?? - 12 ???? - 660 ??? - TD-LTE,8605373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,0,1402/11/15 16:37,TD-LTE,????,???? ?????,-----,-----
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,5676998,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541445,1402/11/15 16:40,TD-LTE,??????,?????,1402/12/20 14:49,1402/11/15 16:40
2333500,2100150,0,210015,2 ?? 40 ?? - 3 ???? -130 ??? - TD-LTE,4703198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541446,1402/11/15 16:48,TD-LTE,????,?????,1403/01/10 22:11,1402/11/17 0:56
0,0,0,0,??? ????,4703198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541446,1402/11/15 16:48,TD-LTE,??????,?????,1403/01/10 22:11,1402/11/17 0:56
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,4158248,?????,?????,?????,LTE-40M-limited,??? ????? ?????,?????,?????,?????? ??????,541339,1402/11/15 16:52,TD-LTE,????,?????,1403/02/14 16:52,1402/11/15 16:52
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,7319498,?????,?????,?????,LTE-80M-limited,?? ??? ???????,?????,??????,?????,541448,1402/11/15 16:54,TD-LTE,??????,?????,1402/11/20 12:39,1402/11/15 16:54
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,7319498,?????,?????,?????,LTE-80M-limited,?? ??? ???????,?????,??????,?????,541449,1402/11/15 16:56,TD-LTE,??????,?????,1402/11/20 12:39,1402/11/15 16:56
4030000,3627000,0,362700,2 ?? 40 ?? -12???? - 200??? - TD-LTE,7415123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541447,1402/11/15 17:00,TD-LTE,????,?????,1403/11/09 17:03,1402/11/15 17:03
0,0,0,0,??? ????,7415123,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,541447,1402/11/15 17:00,TD-LTE,??????,?????,1403/11/09 17:03,1402/11/15 17:03
438750,394875,0,39488,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 420 ??? ?????? ????? ????? 210 ??? ?????? ??? ????? ),713498,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,?????,?????? ???????,541454,1402/11/15 17:07,ADSL,????,?????,1402/12/15 17:06,1402/11/15 17:06
2333500,2100150,0,210015,2 ?? 40 ?? - 3 ???? -130 ??? - TD-LTE,6777023,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541455,1402/11/15 17:11,TD-LTE,????,?????,1403/02/09 19:27,1402/11/16 18:41
234000,210600,0,21060,??? ???? ???? ??-2 ??  - 1 ???? ( ????????? 84 ??? ?????? ????? ????? 42 ??? ?????? ??? ????? ),6615023,?????,?????,?????,DSL-128to2M-FUP,?? ??? ???????,?????,??????,?????,541456,1402/11/15 17:13,ADSL,????,?????,1402/12/14 19:26,1402/11/15 17:12
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,1323698,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541459,1402/11/15 17:34,TD-LTE,????,?????,1402/12/30 13:20,1402/11/15 17:30
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,2699348,?????,?????,?????,LTE-40M-limited,??? ????? ?????,?????,?????,?????? ??????,541458,1402/11/15 17:39,TD-LTE,????,?????,1403/02/14 17:39,1402/11/15 17:39
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,5490698,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541460,1402/11/15 17:42,TD-LTE,??????,?????,1403/02/07 19:54,1402/11/15 17:42
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,5260073,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541462,1402/11/15 17:43,TD-LTE,??????,?????,1402/11/27 21:23,1402/11/15 17:43
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,5114273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541463,1402/11/15 17:48,TD-LTE,??????,?????,1403/01/19 12:19,1402/11/15 17:48
4732000,4258800,0,425880,??????? ??????2 ?? 40 ?? -6???? - 250??? - TD-LTE,9059423,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ??????,541466,1402/11/15 17:52,TD-LTE,????,???? ?????,1403/05/11 17:54,1402/11/15 17:54
1300000,1170000,0,117000,2 ?? 40 ?? - 1 ???? - 75 ??? - TD-LTE,5516798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541468,1402/11/15 17:55,TD-LTE,????,?????,1402/12/11 22:14,1402/11/15 17:55
4143750,3729375,0,372938,255 ??? ?????? ????? (??????? ??????) - TD LTE,8372273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,541464,1402/11/15 17:58,TD-LTE,??????,?????,1403/08/06 19:13,1402/11/15 17:58
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,4090748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,541471,1402/11/15 17:59,TD-LTE,??????,?????,1402/11/22 22:15,1402/11/15 17:59
